id_prodi,kode_prodi,tahun,daya_tampung,peminat,diterima,keketatan
122007,11221007,2024,41,68,41,60.29%
122007,11221007,2025,50,151,50,33.11%
122008,11221008,2021,18,201,18,8.96%
122008,11221008,2022,18,185,18,9.73%
122008,11221008,2023,29,169,29,17.16%
122008,11221008,2024,38,163,38,23.31%
122008,11221008,2025,47,251,47,18.73%
122009,11221009,2021,30,434,30,6.91%
122009,11221009,2022,30,472,30,6.36%
122009,11221009,2023,48,271,48,17.71%
122009,11221009,2024,57,298,57,19.13%
122009,11221009,2025,66,315,66,20.95%
122010,11221010,2021,37,56,34,66.07%
122010,11221010,2022,47,77,47,61.04%
122010,11221010,2023,74,120,49,61.67%
122010,11221010,2024,83,166,83,50%
122010,11221010,2025,91,184,91,49.46%
122011,11221011,2021,22,379,22,5.8%
122011,11221011,2022,26,293,26,8.87%
122011,11221011,2023,32,253,32,12.65%
122011,11221011,2024,41,231,41,17.75%
122011,11221011,2025,50,278,50,17.99%
122012,11221012,2021,18,89,18,20.22%
122012,11221012,2022,20,129,20,15.5%
122012,11221012,2023,26,85,26,30.59%
122012,11221012,2024,35,77,35,45.45%
122012,11221012,2025,35,101,35,34.65%
122013,11221013,2021,22,332,22,6.63%
122013,11221013,2022,24,292,24,8.22%
122013,11221013,2023,38,151,38,25.17%
122013,11221013,2024,47,166,47,28.31%
122013,11221013,2025,55,189,55,29.1%
122014,11221014,2021,22,990,22,2.22%
122014,11221014,2022,26,1223,26,2.13%
122014,11221014,2023,41,983,41,4.17%
122014,11221014,2024,34,918,34,3.7%
122014,11221014,2025,40,1060,40,3.77%
122015,11221015,2021,20,390,20,5.13%
122015,11221015,2022,20,434,21,4.61%
122015,11221015,2023,32,359,32,8.91%
122015,11221015,2024,41,423,41,9.69%
122015,11221015,2025,50,501,50,9.98%
122016,11221016,2021,25,608,26,4.11%
122016,11221016,2022,24,670,24,3.58%
122016,11221016,2023,38,555,38,6.85%
122016,11221016,2024,32,525,32,6.1%
122016,11221016,2025,38,599,38,6.34%
122017,11221017,2021,20,719,20,2.78%
122017,11221017,2022,24,834,24,2.88%
122017,11221017,2023,38,789,38,4.82%
122017,11221017,2024,32,788,32,4.06%
122017,11221017,2025,38,668,38,5.69%
122018,11221018,2021,18,829,19,2.17%
122018,11221018,2022,24,1159,25,2.07%
122018,11221018,2023,35,1171,35,2.99%
122018,11221018,2024,30,1249,30,2.4%
122018,11221018,2025,36,1163,36,3.1%
122019,11221019,2021,14,276,14,5.07%
122019,11221019,2022,18,436,18,4.13%
122019,11221019,2023,29,293,29,9.9%
122019,11221019,2024,38,329,38,11.55%
122019,11221019,2025,47,322,47,14.6%
122021,11221021,2021,36,491,36,7.33%
122021,11221021,2022,36,503,36,7.16%
122021,11221021,2023,51,504,51,10.12%
122021,11221021,2024,60,502,60,11.95%
122021,11221021,2025,69,491,69,14.05%
122022,11221022,2021,36,425,36,8.47%
122022,11221022,2022,36,403,36,8.93%
122022,11221022,2023,51,522,51,9.77%
122022,11221022,2024,60,598,60,10.03%
122022,11221022,2025,69,571,69,12.08%
122023,11221023,2021,36,476,36,7.56%
122023,11221023,2022,36,443,36,8.13%
122023,11221023,2023,51,452,51,11.28%
122023,11221023,2024,60,473,60,12.68%
122023,11221023,2025,69,444,69,15.54%
122024,11221024,2021,64,287,64,22.3%
122024,11221024,2022,74,310,74,23.87%
122024,11221024,2023,117,441,117,26.53%
122024,11221024,2024,85,509,85,16.7%
122024,11221024,2025,91,615,91,14.8%
122025,11221025,2021,64,191,64,33.51%
122025,11221025,2022,74,175,74,42.29%
122025,11221025,2023,117,253,117,46.25%
122025,11221025,2024,127,377,127,33.69%
122025,11221025,2025,136,438,136,31.05%
122026,11221026,2021,23,106,23,21.7%
122026,11221026,2022,23,118,23,19.49%
122026,11221026,2023,36,83,36,43.37%
122026,11221026,2024,45,107,45,42.06%
122026,11221026,2025,45,123,45,36.59%
122027,11221027,2021,17,304,17,5.59%
122027,11221027,2022,16,353,16,4.53%
122027,11221027,2023,24,309,24,7.77%
122027,11221027,2024,33,327,33,10.09%
122027,11221027,2025,42,411,42,10.22%
122028,11221028,2021,22,1884,23,1.17%
122028,11221028,2022,24,1942,24,1.24%
122028,11221028,2023,38,1771,38,2.15%
122028,11221028,2024,32,1607,32,1.99%
122028,11221028,2025,38,1356,38,2.8%
122029,11221029,2021,22,1084,22,2.03%
122029,11221029,2022,20,956,20,2.09%
122029,11221029,2023,32,1210,32,2.64%
122029,11221029,2024,28,835,28,3.35%
122029,11221029,2025,34,916,34,3.71%
122030,11221030,2021,44,969,46,4.54%
122030,11221030,2022,50,962,50,5.2%
122030,11221030,2023,79,1010,79,7.82%
122030,11221030,2024,59,958,59,6.16%
122030,11221030,2025,65,1047,65,6.21%
122031,11221031,2021,44,900,44,4.89%
122031,11221031,2022,50,852,50,5.87%
122031,11221031,2023,80,813,80,9.84%
122031,11221031,2024,60,821,60,7.31%
122031,11221031,2025,66,796,66,8.29%
122032,11221032,2021,30,46,30,65.22%
122032,11221032,2022,30,56,30,53.57%
122032,11221032,2023,51,40,23,127.5%
122032,11221032,2024,51,45,37,113.33%
122032,11221032,2025,51,40,27,127.5%
122033,11221033,2021,28,75,28,37.33%
122033,11221033,2022,30,85,30,35.29%
122033,11221033,2023,51,62,36,82.26%
122033,11221033,2024,51,72,51,70.83%
122033,11221033,2025,51,116,51,43.97%
122034,11221034,2021,22,97,22,22.68%
122034,11221034,2022,24,88,24,27.27%
122034,11221034,2023,38,141,38,26.95%
122034,11221034,2024,47,116,47,40.52%
122034,11221034,2025,47,124,47,37.9%
122035,11221035,2021,25,314,25,7.96%
122035,11221035,2022,24,275,24,8.73%
122035,11221035,2023,38,209,38,18.18%
122035,11221035,2024,47,195,47,24.1%
122035,11221035,2025,55,273,55,20.15%
122036,11221036,2021,22,625,23,3.52%
122036,11221036,2022,24,530,24,4.53%
122036,11221036,2023,38,367,38,10.35%
122036,11221036,2024,47,382,47,12.3%
122036,11221036,2025,55,383,55,14.36%
122038,11221038,2021,95,3268,97,2.91%
122038,11221038,2022,95,3172,95,2.99%
122038,11221038,2023,150,2797,150,5.36%
122038,11221038,2024,106,3093,106,3.43%
122038,11221038,2025,112,2915,112,3.84%
122039,11221039,2021,22,644,22,3.42%
122039,11221039,2022,22,653,22,3.37%
122039,11221039,2023,32,611,32,5.24%
122039,11221039,2024,41,630,41,6.51%
122039,11221039,2025,50,536,50,9.33%
122040,11221040,2021,22,427,22,5.15%
122040,11221040,2022,22,441,22,4.99%
122040,11221040,2023,38,514,38,7.39%
122040,11221040,2024,32,521,32,6.14%
122040,11221040,2025,38,545,38,6.97%
122041,11221041,2021,34,334,34,10.18%
122041,11221041,2022,34,322,34,10.56%
122041,11221041,2023,51,274,51,18.61%
122041,11221041,2024,60,304,60,19.74%
122041,11221041,2025,69,352,69,19.6%
122042,11221042,2021,40,521,40,7.68%
122042,11221042,2022,40,453,40,8.83%
122042,11221042,2023,64,489,64,13.09%
122042,11221042,2024,49,456,49,10.75%
122042,11221042,2025,55,475,55,11.58%
122043,11221043,2021,40,1059,40,3.78%
122043,11221043,2022,40,1108,40,3.61%
122043,11221043,2023,64,1030,64,6.21%
122043,11221043,2024,49,1010,49,4.85%
122043,11221043,2025,55,1147,55,4.8%
122044,11221044,2021,17,144,17,11.81%
122044,11221044,2022,16,236,17,6.78%
122044,11221044,2023,24,219,24,10.96%
122044,11221044,2024,33,251,33,13.15%
122044,11221044,2025,42,292,42,14.38%
122046,11221046,2021,17,617,17,2.76%
122046,11221046,2022,16,645,16,2.48%
122046,11221046,2023,24,523,24,4.59%
122046,11221046,2024,33,599,33,5.51%
122046,11221046,2025,42,607,42,6.92%
122047,11221047,2021,17,287,17,5.92%
122047,11221047,2022,16,374,16,4.28%
122047,11221047,2023,24,204,24,11.76%
122047,11221047,2024,33,243,33,13.58%
122047,11221047,2025,42,296,42,14.19%
122048,11221048,2021,20,85,20,23.53%
122048,11221048,2022,30,85,30,35.29%
122048,11221048,2023,48,119,48,40.34%
122048,11221048,2024,57,170,57,33.53%
122048,11221048,2025,66,211,66,31.28%
122049,11221049,2021,27,136,27,19.85%
122049,11221049,2022,30,104,30,28.85%
122049,11221049,2023,48,131,48,36.64%
122049,11221049,2024,57,177,57,32.2%
122049,11221049,2025,66,202,66,32.67%
122050,11221050,2021,22,708,22,3.11%
122050,11221050,2022,22,728,22,3.02%
122050,11221050,2023,32,651,32,4.92%
122050,11221050,2024,28,624,28,4.49%
122050,11221050,2025,34,582,34,5.84%
122051,11221051,2021,16,18,10,88.89%
122051,11221051,2022,16,19,11,84.21%
122051,11221051,2023,26,9,5,288.89%
122051,11221051,2024,26,26,16,100%
122051,11221051,2025,26,24,13,108.33%
122052,11221052,2021,22,624,22,3.53%
122052,11221052,2022,16,493,16,3.25%
122052,11221052,2023,24,350,24,6.86%
122052,11221052,2024,33,488,33,6.76%
122052,11221052,2025,42,451,42,9.31%
122053,11221053,2021,22,381,22,5.77%
122053,11221053,2022,16,539,17,2.97%
122053,11221053,2023,24,416,24,5.77%
122053,11221053,2024,23,483,23,4.76%
122053,11221053,2025,29,414,29,7%
122054,11221054,2021,22,412,22,5.34%
122054,11221054,2022,16,391,16,4.09%
122054,11221054,2023,24,371,24,6.47%
122054,11221054,2024,33,405,33,8.15%
122054,11221054,2025,42,396,42,10.61%
122057,11221057,2023,26,206,26,12.62%
122057,11221057,2024,35,295,35,11.86%
122057,11221057,2025,44,328,44,13.41%
122058,11221058,2023,26,198,26,13.13%
122058,11221058,2024,35,308,35,11.36%
122058,11221058,2025,44,330,44,13.33%
122059,11221059,2025,12,84,12,14.29%
122060,11221060,2025,12,161,12,7.45%
122056,11222056,2023,38,63,33,60.32%
122056,11222056,2024,47,155,47,30.32%
122056,11222056,2025,55,139,55,39.57%
122055,11223055,2023,26,150,26,17.33%
122055,11223055,2024,35,188,35,18.62%
122055,11223055,2025,44,216,44,20.37%
121001,11211001,2021,50,1609,55,3.11%
121001,11211001,2022,50,1714,50,2.92%
121001,11211001,2023,50,1599,50,3.13%
121001,11211001,2024,55,1480,55,3.72%
121001,11211001,2025,55,1263,55,4.35%
121002,11211002,2021,45,1018,46,4.42%
121002,11211002,2022,45,878,45,5.13%
121002,11211002,2023,45,835,45,5.39%
121002,11211002,2024,38,819,38,4.64%
121002,11211002,2025,38,835,38,4.55%
121003,11211003,2021,30,386,32,7.77%
121003,11211003,2022,30,367,30,8.17%
121003,11211003,2023,30,693,30,4.33%
121003,11211003,2024,30,741,30,4.05%
121003,11211003,2025,38,774,38,4.91%
121004,11211004,2021,41,568,43,7.22%
121004,11211004,2022,41,585,41,7.01%
121004,11211004,2023,41,517,41,7.93%
121004,11211004,2024,30,573,30,5.24%
121004,11211004,2025,32,636,32,5.03%
121005,11211005,2021,36,854,37,4.22%
121005,11211005,2022,48,1065,48,4.51%
121005,11211005,2023,48,1131,48,4.24%
121005,11211005,2024,40,1185,40,3.38%
121005,11211005,2025,40,1410,40,2.84%
121006,11211006,2021,36,546,38,6.59%
121006,11211006,2022,45,573,45,7.85%
121006,11211006,2023,36,456,36,7.89%
121006,11211006,2024,30,531,30,5.65%
121006,11211006,2025,30,612,30,4.9%
121007,11211007,2021,30,950,30,3.16%
121007,11211007,2022,30,968,30,3.1%
121007,11211007,2023,30,923,30,3.25%
121007,11211007,2024,33,852,33,3.87%
121007,11211007,2025,33,806,33,4.09%
121008,11211008,2021,54,582,56,9.28%
121008,11211008,2022,45,448,45,10.04%
121008,11211008,2023,45,340,45,13.24%
121008,11211008,2024,40,330,40,12.12%
121008,11211008,2025,40,377,40,10.61%
121009,11211009,2021,63,393,63,16.03%
121009,11211009,2022,45,348,45,12.93%
121009,11211009,2023,45,256,45,17.58%
121009,11211009,2024,40,295,40,13.56%
121009,11211009,2025,40,302,40,13.25%
121010,11211010,2021,31,1895,32,1.64%
121010,11211010,2022,37,1827,37,2.03%
121010,11211010,2023,41,1877,41,2.18%
121010,11211010,2024,44,1809,44,2.43%
121010,11211010,2025,44,1753,44,2.51%
121011,11211011,2021,54,226,54,23.89%
121011,11211011,2022,45,220,45,20.45%
121011,11211011,2023,45,132,45,34.09%
121011,11211011,2024,40,124,40,32.26%
121011,11211011,2025,40,130,40,30.77%
121012,11211012,2021,80,1776,81,4.5%
121012,11211012,2022,80,1643,80,4.87%
121012,11211012,2023,80,1542,80,5.19%
121012,11211012,2024,88,1667,88,5.28%
121012,11211012,2025,88,1520,88,5.79%
121013,11211013,2021,90,1214,92,7.41%
121013,11211013,2022,90,969,90,9.29%
121013,11211013,2023,90,1114,90,8.08%
121013,11211013,2024,75,1087,75,6.9%
121013,11211013,2025,75,1177,75,6.37%
121014,11211014,2021,30,447,31,6.71%
121014,11211014,2022,30,573,30,5.24%
121014,11211014,2023,30,572,30,5.24%
121014,11211014,2024,25,445,25,5.62%
121014,11211014,2025,25,515,25,4.85%
121015,11211015,2021,54,606,57,8.91%
121015,11211015,2022,45,567,45,7.94%
121015,11211015,2023,45,286,45,15.73%
121015,11211015,2024,40,302,40,13.25%
121015,11211015,2025,40,311,40,12.86%
121016,11211016,2021,60,1278,64,4.69%
121016,11211016,2022,60,1057,60,5.68%
121016,11211016,2023,60,1108,60,5.42%
121016,11211016,2024,50,1090,50,4.59%
121016,11211016,2025,50,1043,50,4.79%
121017,11211017,2021,30,759,32,3.95%
121017,11211017,2022,30,749,30,4.01%
121017,11211017,2023,30,503,30,5.96%
121017,11211017,2024,25,578,25,4.33%
121017,11211017,2025,25,609,25,4.11%
121018,11211018,2021,72,588,73,12.24%
121018,11211018,2022,16,372,16,4.3%
121018,11211018,2023,40,450,40,8.89%
121018,11211018,2024,52,423,52,12.29%
121018,11211018,2025,72,522,72,13.79%
121019,11211019,2021,30,688,31,4.36%
121019,11211019,2022,30,578,30,5.19%
121019,11211019,2023,33,541,33,6.1%
121019,11211019,2024,25,483,25,5.18%
121019,11211019,2025,25,438,25,5.71%
121020,11211020,2021,30,985,31,3.05%
121020,11211020,2022,72,1366,72,5.27%
121020,11211020,2023,72,1265,72,5.69%
121020,11211020,2024,60,1382,60,4.34%
121020,11211020,2025,60,1290,60,4.65%
121021,11211021,2021,100,1182,100,8.46%
121021,11211021,2022,90,783,90,11.49%
121021,11211021,2023,90,832,90,10.82%
121021,11211021,2024,80,819,80,9.77%
121021,11211021,2025,80,771,80,10.38%
121022,11211022,2021,30,1625,31,1.85%
121022,11211022,2022,30,1598,30,1.88%
121022,11211022,2023,30,1600,30,1.88%
121022,11211022,2024,33,1689,33,1.95%
121022,11211022,2025,33,1578,33,2.09%
121023,11211023,2021,30,1707,32,1.76%
121023,11211023,2022,30,1657,30,1.81%
121023,11211023,2023,30,1159,30,2.59%
121023,11211023,2024,33,1328,33,2.48%
121023,11211023,2025,33,1038,33,3.18%
121024,11211024,2021,30,441,31,6.8%
121024,11211024,2022,30,456,30,6.58%
121024,11211024,2023,30,294,30,10.2%
121024,11211024,2024,25,316,25,7.91%
121024,11211024,2025,25,232,25,10.78%
121025,11211025,2021,38,614,38,6.19%
121025,11211025,2022,36,694,36,5.19%
121025,11211025,2023,20,389,20,5.14%
121025,11211025,2024,18,315,18,5.71%
121025,11211025,2025,18,526,18,3.42%
121026,11211026,2022,8,675,8,1.19%
121026,11211026,2023,8,676,8,1.18%
121026,11211026,2024,9,520,9,1.73%
121026,11211026,2025,22,912,22,2.41%
121027,11211027,2021,140,1286,141,10.89%
121027,11211027,2022,100,1295,100,7.72%
121027,11211027,2023,100,2124,100,4.71%
121027,11211027,2024,132,2119,132,6.23%
121027,11211027,2025,132,1767,132,7.47%
121028,11211028,2021,27,162,27,16.67%
121028,11211028,2022,27,193,27,13.99%
121028,11211028,2023,54,233,54,23.18%
121028,11211028,2024,48,184,48,26.09%
121028,11211028,2025,48,206,48,23.3%
121029,11211029,2021,36,240,37,15%
121029,11211029,2022,36,269,36,13.38%
121029,11211029,2023,33,241,33,13.69%
121029,11211029,2024,30,286,30,10.49%
121029,11211029,2025,30,319,30,9.4%
121030,11211030,2021,50,1684,50,2.97%
121030,11211030,2022,50,1463,50,3.42%
121030,11211030,2023,50,1574,50,3.18%
121030,11211030,2024,55,1511,55,3.64%
121030,11211030,2025,55,1488,55,3.7%
121031,11211031,2021,42,512,44,8.2%
121031,11211031,2022,42,539,42,7.79%
121031,11211031,2023,39,395,39,9.87%
121031,11211031,2024,42,360,42,11.67%
121031,11211031,2025,42,375,42,11.2%
121032,11211032,2021,36,533,38,6.75%
121032,11211032,2022,36,487,36,7.39%
121032,11211032,2023,33,369,33,8.94%
121032,11211032,2024,30,409,30,7.33%
121032,11211032,2025,30,352,30,8.52%
121033,11211033,2021,24,650,26,3.69%
121033,11211033,2022,24,496,24,4.84%
121033,11211033,2023,22,685,22,3.21%
121033,11211033,2024,26,799,26,3.25%
121033,11211033,2025,27,754,27,3.58%
121034,11211034,2021,24,655,27,3.66%
121034,11211034,2022,24,740,24,3.24%
121034,11211034,2023,22,1298,22,1.69%
121034,11211034,2024,26,1250,26,2.08%
121034,11211034,2025,27,1108,27,2.44%
121035,11211035,2021,50,2264,52,2.21%
121035,11211035,2022,50,2083,50,2.4%
121035,11211035,2023,50,2222,50,2.25%
121035,11211035,2024,55,2300,55,2.39%
121035,11211035,2025,55,1743,55,3.16%
121036,11211036,2021,53,551,54,9.62%
121036,11211036,2022,53,579,53,9.15%
121036,11211036,2023,53,710,53,7.46%
121036,11211036,2024,44,669,44,6.58%
121036,11211036,2025,44,528,44,8.33%
121037,11211037,2021,36,352,38,10.23%
121037,11211037,2022,36,395,36,9.11%
121037,11211037,2023,33,441,33,7.48%
121037,11211037,2024,30,425,30,7.06%
121037,11211037,2025,30,327,30,9.17%
121038,11211038,2021,42,190,44,22.11%
121038,11211038,2022,42,223,42,18.83%
121038,11211038,2023,35,252,35,13.89%
121038,11211038,2024,44,272,44,16.18%
121038,11211038,2025,53,334,53,15.87%
121039,11211039,2021,35,15,11,233.33%
121039,11211039,2022,35,4,3,875%
121039,11211039,2023,38,17,15,223.53%
121039,11211039,2024,38,15,15,253.33%
121039,11211039,2025,40,6,3,666.67%
121040,11211040,2021,35,313,37,11.18%
121040,11211040,2022,35,298,35,11.74%
121040,11211040,2023,64,764,64,8.38%
121040,11211040,2024,70,714,70,9.8%
121040,11211040,2025,83,760,83,10.92%
121041,11211041,2021,20,18,15,111.11%
121041,11211041,2022,35,18,16,194.44%
121041,11211041,2023,35,27,23,129.63%
121041,11211041,2024,50,20,18,250%
121041,11211041,2025,50,20,15,250%
121042,11211042,2021,60,57,50,105.26%
121042,11211042,2022,63,50,44,126%
121042,11211042,2023,65,154,65,42.21%
121042,11211042,2024,68,174,68,39.08%
121042,11211042,2025,68,161,68,42.24%
121043,11211043,2021,45,23,18,195.65%
121043,11211043,2022,45,17,15,264.71%
121043,11211043,2023,45,42,35,107.14%
121043,11211043,2024,40,51,40,78.43%
121043,11211043,2025,40,44,32,90.91%
121044,11211044,2021,45,97,46,46.39%
121044,11211044,2022,45,116,45,38.79%
121044,11211044,2023,59,243,59,24.28%
121044,11211044,2024,40,277,40,14.44%
121044,11211044,2025,20,275,20,7.27%
121045,11211045,2021,32,290,34,11.03%
121045,11211045,2022,40,288,40,13.89%
121045,11211045,2023,40,433,40,9.24%
121045,11211045,2024,40,362,40,11.05%
121045,11211045,2025,40,478,40,8.37%
121046,11211046,2021,28,39,28,71.79%
121046,11211046,2022,20,36,20,55.56%
121046,11211046,2023,30,70,30,42.86%
121046,11211046,2024,20,80,20,25%
121046,11211046,2025,20,139,20,14.39%
121047,11211047,2021,24,683,27,3.51%
121047,11211047,2022,24,571,24,4.2%
121047,11211047,2023,22,704,22,3.13%
121047,11211047,2024,25,1031,25,2.42%
121047,11211047,2025,27,1005,27,2.69%
121048,11211048,2021,75,822,77,9.12%
121048,11211048,2022,75,907,75,8.27%
121048,11211048,2023,75,2014,75,3.72%
121048,11211048,2024,63,1661,63,3.79%
121048,11211048,2025,63,1283,63,4.91%
121049,11211049,2022,10,298,10,3.36%
121049,11211049,2023,10,261,10,3.83%
121049,11211049,2024,11,356,11,3.09%
121049,11211049,2025,14,341,14,4.11%
121064,11212064,2025,40,349,40,11.46%
121065,11212065,2025,32,268,32,11.94%
121066,11212066,2025,44,159,44,27.67%
121067,11212067,2025,40,230,40,17.39%
121068,11212068,2025,32,41,32,78.05%
121069,11212069,2025,40,414,40,9.66%
121070,11212070,2025,40,45,34,88.89%
121050,11213050,2023,20,11,9,181.82%
121050,11213050,2024,34,45,34,75.56%
121050,11213050,2025,34,31,27,109.68%
121054,11213054,2023,20,211,20,9.48%
121054,11213054,2024,40,394,40,10.15%
121054,11213054,2025,40,337,40,11.87%
121056,11213056,2023,20,35,20,57.14%
121056,11213056,2024,20,48,20,41.67%
121056,11213056,2025,20,65,20,30.77%
121058,11213058,2023,10,91,10,10.99%
121058,11213058,2024,20,201,20,9.95%
121058,11213058,2025,24,274,24,8.76%
121059,11213059,2023,20,49,20,40.82%
121059,11213059,2024,40,87,40,45.98%
121059,11213059,2025,40,87,40,45.98%
121060,11213060,2023,24,383,24,6.27%
121060,11213060,2024,40,506,40,7.91%
121060,11213060,2025,40,420,40,9.52%
114001,11141001,2021,32,58,32,55.17%
114001,11141001,2022,36,97,36,37.11%
114001,11141001,2023,36,91,36,39.56%
114001,11141001,2024,60,113,60,53.1%
114001,11141001,2025,60,152,60,39.47%
114002,11141002,2021,32,112,32,28.57%
114002,11141002,2022,48,146,48,32.88%
114002,11141002,2023,60,205,60,29.27%
114002,11141002,2024,75,175,75,42.86%
114002,11141002,2025,75,175,75,42.86%
114003,11141003,2021,32,32,27,100%
114003,11141003,2022,24,27,21,88.89%
114003,11141003,2023,24,23,14,104.35%
114003,11141003,2024,30,10,7,300%
114003,11141003,2025,30,25,17,120%
114004,11141004,2021,16,44,16,36.36%
114004,11141004,2022,12,46,12,26.09%
114004,11141004,2023,12,38,12,31.58%
114004,11141004,2024,15,48,15,31.25%
114004,11141004,2025,15,66,15,22.73%
114005,11141005,2021,16,16,10,100%
114005,11141005,2022,12,18,12,66.67%
114005,11141005,2023,12,29,12,41.38%
114005,11141005,2024,15,14,11,107.14%
114005,11141005,2025,15,27,14,55.56%
114006,11141006,2021,16,16,12,100%
114006,11141006,2022,12,16,9,75%
114006,11141006,2023,12,24,12,50%
114006,11141006,2024,15,29,15,51.72%
114006,11141006,2025,15,22,12,68.18%
114007,11141007,2021,32,73,32,43.84%
114007,11141007,2022,24,90,24,26.67%
114007,11141007,2023,36,58,36,62.07%
114007,11141007,2024,45,73,45,61.64%
114007,11141007,2025,45,109,45,41.28%
114008,11141008,2021,32,40,31,80%
114008,11141008,2022,24,77,24,31.17%
